State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
50,Vermont,VT,2007,5.15,7.53000021,5.458767123,7.53000021,5.85,7.53000021
50,Vermont,VT,2008,5.85,7.679999828,6.157923497,7.679999828,6.55,7.679999828
50,Vermont,VT,2009,6.55,8.06000042,6.858767123,8.06000042,7.25,8.06000042
50,Vermont,VT,2010,7.25,8.06000042,7.25,8.06000042,7.25,8.06000042
50,Vermont,VT,2011,7.25,8.149999619,7.25,8.149999619,7.25,8.149999619
50,Vermont,VT,2012,7.25,8.460000038,7.25,8.460000038,7.25,8.460000038
50,Vermont,VT,2013,7.25,8.600000381,7.25,8.600000381,7.25,8.600000381
50,Vermont,VT,2014,7.25,8.729999542,7.25,8.729999542,7.25,8.729999542
50,Vermont,VT,2015,7.25,9.149999619,7.25,9.149999619,7.25,9.149999619
50,Vermont,VT,2016,7.25,9.600000381,7.25,9.600000381,7.25,9.600000381
53,Washington,WA,1974,2,2,2,2,2,2
53,Washington,WA,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
53,Washington,WA,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
53,Washington,WA,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
53,Washington,WA,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
53,Washington,WA,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
53,Washington,WA,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
53,Washington,WA,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
53,Washington,WA,1989,3.35,3.849999905,3.35,3.849999905,3.35,3.849999905
53,Washington,WA,1990,3.35,4.25,3.689041096,4.25,3.8,4.25
53,Washington,WA,1991,3.8,4.25,4.139041096,4.25,4.25,4.25
53,Washington,WA,1992,4.25,4.25,4.25,4.25,4.25,4.25
53,Washington,WA,1993,4.25,4.25,4.25,4.25,4.25,4.25
53,Washington,WA,1994,4.25,4.900000095,4.25,4.900000095,4.25,4.900000095
53,Washington,WA,1995,4.25,4.900000095,4.25,4.900000095,4.25,4.900000095
53,Washington,WA,1996,4.25,4.900000095,4.37568306,4.900000095,4.75,4.900000095
53,Washington,WA,1997,4.75,4.900000095,4.88369863,4.983561516,5.15,5.150000095
53,Washington,WA,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
53,Washington,WA,1999,5.15,5.699999809,5.15,5.699999809,5.15,5.699999809
53,Washington,WA,2000,5.15,6.5,5.15,6.5,5.15,6.5
53,Washington,WA,2001,5.15,6.71999979,5.15,6.71999979,5.15,6.71999979
53,Washington,WA,2002,5.15,6.900000095,5.15,6.900000095,5.15,6.900000095
53,Washington,WA,2003,5.15,7.010000229,5.15,7.010000229,5.15,7.010000229
53,Washington,WA,2004,5.15,7.159999847,5.15,7.159999847,5.15,7.159999847
53,Washington,WA,2005,5.15,7.349999905,5.15,7.349999905,5.15,7.349999905
53,Washington,WA,2006,5.15,7.630000114,5.15,7.630000114,5.15,7.630000114
53,Washington,WA,2007,5.15,7.929999828,5.458767123,7.929999828,5.85,7.929999828
53,Washington,WA,2008,5.85,8.069999695,6.157923497,8.069999695,6.55,8.069999695
53,Washington,WA,2009,6.55,8.550000191,6.858767123,8.550000191,7.25,8.550000191
53,Washington,WA,2010,7.25,8.550000191,7.25,8.550000191,7.25,8.550000191
53,Washington,WA,2011,7.25,8.670000076,7.25,8.670000076,7.25,8.670000076
53,Washington,WA,2012,7.25,9.039999962,7.25,9.039999962,7.25,9.039999962
53,Washington,WA,2013,7.25,9.18999958,7.25,9.18999958,7.25,9.18999958
53,Washington,WA,2014,7.25,9.319999695,7.25,9.319999695,7.25,9.319999695
53,Washington,WA,2015,7.25,9.470000267,7.25,9.470000267,7.25,9.470000267
53,Washington,WA,2016,7.25,9.470000267,7.25,9.470000267,7.25,9.470000267
55,Wisconsin,WI,1974,2,2,2,2,2,2
55,Wisconsin,WI,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
55,Wisconsin,WI,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
55,Wisconsin,WI,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
55,Wisconsin,WI,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
55,Wisconsin,WI,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
55,Wisconsin,WI,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
55,Wisconsin,WI,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
55,Wisconsin,WI,1989,3.35,3.349999905,3.35,3.501232862,3.35,3.650000095
55,Wisconsin,WI,1990,3.35,3.650000095,3.689041096,3.763013601,3.8,3.799999952
55,Wisconsin,WI,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
55,Wisconsin,WI,1992,4.25,4.25,4.25,4.25,4.25,4.25
55,Wisconsin,WI,1993,4.25,4.25,4.25,4.25,4.25,4.25
55,Wisconsin,WI,1994,4.25,4.25,4.25,4.25,4.25,4.25
55,Wisconsin,WI,1995,4.25,4.25,4.25,4.25,4.25,4.25
55,Wisconsin,WI,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
55,Wisconsin,WI,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
55,Wisconsin,WI,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
55,Wisconsin,WI,2005,5.15,5.150000095,5.15,5.472465515,5.15,5.699999809
55,Wisconsin,WI,2006,5.15,5.699999809,5.15,6.169041157,5.15,6.5
55,Wisconsin,WI,2007,5.15,6.5,5.458767123,6.5,5.85,6.5
55,Wisconsin,WI,2008,5.85,6.5,6.157923497,6.521994591,6.55,6.550000191
55,Wisconsin,WI,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
55,Wisconsin,WI,2010,7.25,7.25,7.25,7.25,7.25,7.25
55,Wisconsin,WI,2011,7.25,7.25,7.25,7.25,7.25,7.25
55,Wisconsin,WI,2012,7.25,7.25,7.25,7.25,7.25,7.25
55,Wisconsin,WI,2013,7.25,7.25,7.25,7.25,7.25,7.25
55,Wisconsin,WI,2014,7.25,7.25,7.25,7.25,7.25,7.25
55,Wisconsin,WI,2015,7.25,7.25,7.25,7.25,7.25,7.25
55,Wisconsin,WI,2016,7.25,7.25,7.25,7.25,7.25,7.25
54,West Virginia,WV,1974,2,2,2,2,2,2
54,West Virginia,WV,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
54,West Virginia,WV,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
54,West Virginia,WV,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
54,West Virginia,WV,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
54,West Virginia,WV,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
54,West Virginia,WV,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
54,West Virginia,WV,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
54,West Virginia,WV,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
54,West Virginia,WV,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
54,West Virginia,WV,1992,4.25,4.25,4.25,4.25,4.25,4.25
54,West Virginia,WV,1993,4.25,4.25,4.25,4.25,4.25,4.25
54,West Virginia,WV,1994,4.25,4.25,4.25,4.25,4.25,4.25
54,West Virginia,WV,1995,4.25,4.25,4.25,4.25,4.25,4.25
54,West Virginia,WV,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
54,West Virginia,WV,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
54,West Virginia,WV,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
54,West Virginia,WV,2006,5.15,5.150000095,5.15,5.502876759,5.15,5.849999905
54,West Virginia,WV,2007,5.15,5.849999905,5.458767123,6.202876568,5.85,6.550000191
54,West Virginia,WV,2008,5.85,6.550000191,6.157923497,6.901912689,6.55,7.25
54,West Virginia,WV,2009,6.55,7.25,6.858767123,7.25,7.25,7.25
54,West Virginia,WV,2010,7.25,7.25,7.25,7.25,7.25,7.25
54,West Virginia,WV,2011,7.25,7.25,7.25,7.25,7.25,7.25
54,West Virginia,WV,2012,7.25,7.25,7.25,7.25,7.25,7.25
54,West Virginia,WV,2013,7.25,7.25,7.25,7.25,7.25,7.25
54,West Virginia,WV,2014,7.25,7.25,7.25,7.25,7.25,7.25
54,West Virginia,WV,2015,7.25,8,7.25,8,7.25,8
54,West Virginia,WV,2016,7.25,8.75,7.25,8.75,7.25,8.75
56,Wyoming,WY,1974,2,2,2,2,2,2
56,Wyoming,WY,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
56,Wyoming,WY,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
56,Wyoming,WY,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
56,Wyoming,WY,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
56,Wyoming,WY,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
56,Wyoming,WY,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
56,Wyoming,WY,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
56,Wyoming,WY,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
56,Wyoming,WY,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
56,Wyoming,WY,1992,4.25,4.25,4.25,4.25,4.25,4.25
56,Wyoming,WY,1993,4.25,4.25,4.25,4.25,4.25,4.25
56,Wyoming,WY,1994,4.25,4.25,4.25,4.25,4.25,4.25
56,Wyoming,WY,1995,4.25,4.25,4.25,4.25,4.25,4.25
56,Wyoming,WY,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
56,Wyoming,WY,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
56,Wyoming,WY,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
56,Wyoming,WY,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
56,Wyoming,WY,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
56,Wyoming,WY,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
56,Wyoming,WY,2010,7.25,7.25,7.25,7.25,7.25,7.25
56,Wyoming,WY,2011,7.25,7.25,7.25,7.25,7.25,7.25
56,Wyoming,WY,2012,7.25,7.25,7.25,7.25,7.25,7.25
56,Wyoming,WY,2013,7.25,7.25,7.25,7.25,7.25,7.25
56,Wyoming,WY,2014,7.25,7.25,7.25,7.25,7.25,7.25
56,Wyoming,WY,2015,7.25,7.25,7.25,7.25,7.25,7.25
56,Wyoming,WY,2016,7.25,7.25,7.25,7.25,7.25,7.25
